자치구,행정동,전체세대수,1인세대비율,2인세대비율,3인세대비율,4인세대비율,5인세대비율,6인세대비율,7인세대비율,8인세대비율,9인세대비율,10세대이상비율,전체인구수,미성년비율,청년비율,장년비율,중년비율,노년비율,인구밀도,전입수,전출수,전입비율,전출비율,전체독거노인비율,국민기초생활보장수급권자비율,저소득노인비율,일반독거노인비율,전체장애인비율,지체장애인비율,뇌병변장애인비율,시각장애인비율,청각장애인비율,언어장애인비율,지적장애인비율,자폐성장애인비율,정신장애인비율,신장장애인비율,심장장애인비율,호흡기장애인비율,간장애인비율,안면장애인비율,장루요루장애인비율,뇌전증장애인비율,혼인,이혼,가스사용량,가스사용비율,화재발생수,lat,lng
서대문구,신촌동,11774.166666666666,0.7246301932196192,0.12492037653054003,0.07246089602944299,0.05705286998372143,0.014169438743010831,0.004550923632245736,0.0015570811805506405,0.0004883572793545191,0.0,0.00016986340151461533,17692.5,0.11157270029673591,0.44829730111629223,0.18264801469549244,0.14576798078281758,0.11171400310866186,9094,5428,4956,0.3067966652536385,0.2801186943620178,0.030973576374169847,0.0029390984880599126,0.0014130281192595733,0.02662144976685036,0.027243182139324574,0.010852055955913523,0.0037869153596156563,0.0029390984880599126,0.004126042108237954,5.652112477038293e-05,0.001695633743111488,0.00045216899816306346,0.0009608591210965098,0.001582591493570722,5.652112477038293e-05,0.00011304224954076586,5.652112477038293e-05,0.0,0.00045216899816306346,0.00011304224954076586,100,27,16294.0,1.383877132139571,44.0,37.5594793,126.9435838
서대문구,연희동,18558.75,0.5062930782874205,0.18856783637547428,0.1414023034956557,0.11894658853640466,0.033910329808491055,0.007660357872521946,0.0022092005118879237,0.0007543611504007544,0.0002334927370288049,2.2451224714308165e-05,36779.5,0.13299528269824223,0.278157669353852,0.22955722617218832,0.20356448565097404,0.1557253361247434,13263,5523,6010,0.15016517353416986,0.16340624532688047,0.03572642368710831,0.0037249010997974417,0.0012778857787626259,0.03072363680854824,0.03743933441183268,0.016340624532688048,0.0045949509917209315,0.003888035454533096,0.004730896287333977,0.0002990796503486997,0.002637338734893079,0.0003534577685939178,0.001685721665601762,0.001794477902092198,5.437811824521812e-05,0.00016313435473565437,0.00032626870947130874,5.437811824521812e-05,0.00040783588683913593,0.00010875623649043624,186,72,20511.0,1.1051929682764194,30.0,37.5717975,126.9325254
서대문구,천연동,8320.416666666666,0.3980569883319145,0.20316490560368575,0.18620862336621763,0.16575692323100807,0.03675697330862837,0.007321348089538785,0.0021833842455806505,0.00021032600530822778,0.00012018628874755872,0.00022034152937052431,18497.5,0.17669955399378295,0.19305311528584945,0.25287200973104473,0.2186511690769023,0.1587241519124206,17004,2367,2759,0.12796323827544262,0.14915529125557508,0.048330855521016354,0.01108257872685498,0.0031896202189485067,0.03405865657521287,0.04195161508311934,0.01859710771725909,0.004324908771455602,0.004649276929314773,0.005406135964319503,0.00021624543857278012,0.0025408839032301663,0.0005406135964319503,0.0023246384646573863,0.002000270306798216,0.00021624543857278012,0.00032436815785917013,0.00032436815785917013,0.0,0.0003784295175023652,0.00010812271928639006,112,33,7602.0,0.9136561670589414,20.0,37.57106210000001,126.9590269
서대문구,충현동,8804.0,0.49197334544903826,0.1904626684840224,0.1435616386490989,0.12901332727548084,0.033687339088293196,0.008594578222020295,0.002290625473269726,0.00032182341359987884,9.465394517643495e-05,0.0,17433.5,0.12762784294605214,0.2344337052227034,0.2303610864140878,0.24341067485014484,0.16416669056701177,39763,2556,2985,0.14661427711016148,0.17122207244672613,0.044913528551352284,0.007227464364585425,0.0021797114750336994,0.035506352711733156,0.04158660051051137,0.017093526830527433,0.004646227091519201,0.005391917859293888,0.006080247798778214,0.0004015257980325236,0.002695958929646944,0.0004015257980325236,0.001892907333581897,0.0018355465052915364,0.00017208248487108154,0.00017208248487108154,0.0004015257980325236,0.0,0.00022944331316144206,0.00017208248487108154,83,26,8673.0,0.9851203998182644,17.0,37.5628962,126.9623598
서대문구,홍은1동,9752.0,0.33194900191413723,0.21946780147662018,0.2005144243915778,0.1850475116215477,0.04836614711512169,0.010878110473065354,0.002640484003281378,0.0008203445447087777,8.545255674049768e-06,0.00030762920426579164,22969.0,0.1554051112368845,0.19119247681657886,0.22543428098741783,0.24992381035308459,0.17804432060603423,15273,3571,2738,0.1554704166485263,0.11920414471679219,0.040881187687753055,0.008184944925769516,0.0025686795245766034,0.03012756323740694,0.04784709826287605,0.022943967956811355,0.004832600461491575,0.004832600461491575,0.0063999303408942484,0.0004789063520397057,0.002742827288954678,0.0005659802342287431,0.001741477643780748,0.0020897731725368976,0.0,0.0002176847054725935,0.0003047585876616309,4.35369410945187e-05,0.000435369410945187,0.0002176847054725935,93,46,3318.0,0.34023789991796555,21.0,37.5931972,126.9438888
서대문구,홍은2동,12503.75,0.37390116298443804,0.22315971875104137,0.18516445066480056,0.16254456996234465,0.039981338931653836,0.010556832950114966,0.0031857109533806527,0.0011663167716351763,0.00033323336332433606,6.66466726648672e-06,28340.0,0.1542166549047283,0.2125970359915314,0.23639731827805222,0.23637967537050106,0.16040931545518702,14080,3652,4830,0.12886379675370502,0.17043048694424842,0.03267466478475653,0.004622441778405081,0.0016584333098094567,0.02639378969654199,0.04580098800282287,0.020324629498941427,0.005187014820042343,0.0048694424841213835,0.005187014820042343,0.0002822865208186309,0.0033168666196189134,0.0005998588567395907,0.0024347212420606917,0.0024700070571630206,7.057163020465773e-05,0.00014114326040931546,0.0003175723359209598,7.057163020465773e-05,0.00045871559633027525,7.057163020465773e-05,120,52,18540.0,1.4827551734479656,23.0,37.5828653,126.9364458
서대문구,홍제1동,9573.083333333334,0.3331650373878148,0.23519938717062597,0.1971761101003682,0.17451709219425995,0.04284582640563385,0.012239177555124176,0.003098966720927601,0.0009749558223143014,0.000417838209563272,0.000365608433367863,22977.5,0.15882928952235884,0.19717114568599717,0.24406484604504405,0.23155260581003156,0.16838211293656838,18799,2574,3878,0.11202263083451203,0.16877380045696877,0.03712327276683712,0.004961375258404961,0.0018278750952018278,0.030334022413230334,0.03764552279403765,0.016624959199216624,0.004090958546404091,0.0038733543684038732,0.005614187792405614,0.0003046458492003046,0.0027853334784027853,0.0006963333696006963,0.0011315417256011315,0.0017843542596017844,0.0,8.704167120008704e-05,0.00039168752040039166,4.352083560004352e-05,0.00013056250680013056,8.704167120008704e-05,107,38,6136.0,0.6409638134700593,9.0,37.5877538,126.9451388
서대문구,홍제2동,5840.583333333333,0.2804229029634597,0.2425984847403941,0.21956996304592866,0.19841054689172027,0.045172428553084024,0.009531011457188923,0.0027822563385506587,0.0008132749297301925,0.00018548375590337723,0.0005136473240401216,14593.0,0.15682176385938465,0.1965325841156719,0.23271431508257384,0.2481669293496882,0.16576440759268143,18437,1745,1839,0.11957787980538614,0.1260193243335846,0.03666141300623587,0.006304392516960186,0.003426300280956623,0.026930720208319058,0.04440485164119783,0.018844651545261427,0.006304392516960186,0.005550606455149729,0.006235866511341054,0.000890838073048722,0.002055780168573974,0.0004796820393339272,0.0010964160899061195,0.0018502021517165764,6.852600561913247e-05,0.00027410402247652986,0.00041115603371479477,0.0,0.00027410402247652986,6.852600561913247e-05,54,18,8541.0,1.4623539315422263,4.0,37.58592110000001,126.9491105
서대문구,홍제3동,7134.166666666667,0.3636140637775961,0.2298563251956547,0.19121597944165403,0.16062375890666977,0.040474243663123466,0.010536152318654363,0.0022894521668029434,0.0012381731106179184,1.1680878402055833e-05,0.00014017054082467002,16343.5,0.14345152507112918,0.1943892067182672,0.22437054486493102,0.24596934561140515,0.19181937773426744,15825,1942,2471,0.1188239973077982,0.15119160522531894,0.0453391256462814,0.007770673356380212,0.004160675497904365,0.033407776791996815,0.05047878361428091,0.023495579282283477,0.00550677639428519,0.005751522011808976,0.00728118212133264,0.0006118640438094655,0.0026922017927616484,0.0002447456175237862,0.00177440572704745,0.0019579649401902897,0.00030593202190473277,0.0002447456175237862,0.00018355921314283966,0.0,0.0003671184262856793,6.118640438094655e-05,64,25,6984.0,0.9789510571194954,5.0,37.5939752,126.9495272
서초구,내곡동,7202.666666666667,0.27400731210662715,0.2370302665679378,0.21725749722325063,0.1981210662717512,0.05217974824139207,0.014948167345427619,0.004280821917808219,0.0013883746760459089,0.0003470936690114772,0.0004396519807478711,18502.5,0.20267531414673692,0.18065126334279152,0.264531820024321,0.2049452776651804,0.14719632482097014,1474,2454,2719,0.13263072557762465,0.14695311444399406,0.027131468720443183,0.002215916768004324,0.0005945142548304283,0.02432103769760843,0.04604783137413863,0.01734900689096068,0.004485880286447777,0.005512768544791245,0.005188488042156466,0.0001080935008782597,0.0073503580597216595,0.0016754492636130254,0.0015133090122956357,0.0016754492636130254,5.404675043912985e-05,0.0003783272530739089,0.0005945142548304283,0.0,0.0001080935008782597,5.404675043912985e-05,106,23,6648.0,0.9229914846353202,7.0,37.4617711,127.05116
