자치구,행정동,전체독거노인비율,국민기초생활보장수급권자비율,저소득노인비율,일반독거노인비율
강서구,발산1동,0.01560094692314658,0.0015782052442984101,0.0009055275991876123,0.013117214079660556
강서구,방화1동,0.019914744780850365,0.002470215324079134,0.0009399934419062193,0.016504536014865012
강서구,방화2동,0.04287940693315362,0.006907880881176024,0.001979697569605324,0.03399182848237227
강서구,방화3동,0.04744665790272019,0.012498735969258773,0.004368490241682677,0.030579431691778743
강서구,염창동,0.010398784750095712,0.0007163058378925789,0.00012350100653320324,0.009558977905669931
강서구,우장산동,0.016631335096269424,0.001333129357256813,0.000677491968441987,0.014620713770570623
강서구,화곡1동,0.026087861950152873,0.003521293412720199,0.001249491210965232,0.021317077326467444
강서구,화곡2동,0.022110706370838323,0.004228545227602721,0.0014774435132587818,0.01640471762997682
강서구,화곡3동,0.027400321830860004,0.0033524047917039158,0.0009833720722331487,0.02306454496692294
강서구,화곡4동,0.031934695342109395,0.006503554528940817,0.0017043798075844902,0.023726761005584088
강서구,화곡6동,0.022642591000286615,0.002948040781230807,0.001965360520820538,0.01772918969823527
강서구,화곡8동,0.023881626863955226,0.0034116609805650323,0.0005749990416682639,0.019894966841721932
강서구,화곡본동,0.020910226363725668,0.004266247526558794,0.001291101225142793,0.015352877612024082
관악구,낙성대동,0.0294512978284895,0.003823292213029063,0.0007766062307715284,0.02485139938468891
관악구,난곡동,0.04264407132811279,0.008924695709548035,0.0015626899102321463,0.03215668570833261
관악구,난향동,0.03114462632579241,0.0055177487585065296,0.000980933112623383,0.024645944454662498
관악구,남현동,0.022730340415193152,0.0022676349107793644,0.0004319304591960694,0.02003077504521772
관악구,대학동,0.024051803885291396,0.002925800830411118,0.000430264828001635,0.020695738226878643
관악구,미성동,0.03184949491829106,0.005714991813660375,0.001142998362732075,0.024991504741898613
관악구,보라매동,0.035384368222347175,0.007189332476504137,0.0006827857659249739,0.027512249979918066
관악구,삼성동,0.05329153605015674,0.01130074693293084,0.0020511629707032006,0.039939626146522696
관악구,서림동,0.028818805420779657,0.00393173833026602,0.000711059059728961,0.024176008030784676
관악구,서원동,0.027515618769108068,0.003899153706411449,0.000886171296911693,0.022730293765784927
관악구,성현동,0.034806875507919714,0.007605378965607127,0.0014720088320529924,0.025729487710259596
관악구,신림동,0.02473825176527879,0.0041392744095446795,0.000827854881908936,0.019771122473825176
관악구,신사동,0.03339721983565748,0.006741127486616879,0.0007049545084043795,0.025951137840636223
관악구,신원동,0.04080298531855201,0.007081960068640536,0.0019611581728543022,0.03175986707705717
관악구,은천동,0.0324204591220298,0.007191761118462689,0.001179448823427881,0.02404924918013923
관악구,인헌동,0.026932761354098667,0.002797724517392521,0.0008206658584351394,0.023314370978271007
관악구,조원동,0.03492721100178376,0.004430634674031877,0.0015535991714137752,0.02894297715633811
관악구,중앙동,0.039657958524104496,0.0059924589280904925,0.0012792889846485322,0.03238621061136547
관악구,청룡동,0.03378609337051363,0.004425654403166322,0.000935504182783125,0.02842493478456418
관악구,청림동,0.037031331834005976,0.007948488862873164,0.0017252533965926246,0.027357589574540188
관악구,행운동,0.032185158121909356,0.006627355685081653,0.0012235118187843052,0.0243342906180434
광진구,광장동,0.013896044222281013,0.001141759144516075,0.000556955680251744,0.012197329397513192
광진구,구의1동,0.026540326926531344,0.004041674151248428,0.0018861146039159333,0.020612538171366983
광진구,구의2동,0.029593707041393004,0.005460516266992515,0.0012219337100962272,0.02291125706430426
광진구,구의3동,0.022061658647801376,0.0006705671321520176,0.0007376238453672193,0.02065346767028214
광진구,군자동,0.032820981078476134,0.007254096281641556,0.0030436767615279257,0.02252320803530665
광진구,능동,0.024047566615282977,0.002994935036335609,0.002378330764148866,0.0186743008147985
광진구,자양1동,0.04096533030210291,0.006077034057622524,0.003628732566781795,0.031259563677698596
광진구,자양2동,0.021849963583394028,0.0036976861448820664,0.0012699124133938409,0.01688236502511812
광진구,자양3동,0.01853099730458221,0.001954177897574124,0.0019878706199460915,0.014588948787061995
광진구,자양4동,0.04182796239505304,0.00809411291538887,0.003116987582323664,0.030616861897340506
광진구,중곡1동,0.03215105894360806,0.005549885174789487,0.001594794590456749,0.025006379178361827
광진구,중곡2동,0.025786604537537606,0.00456920536542333,0.002759619082087358,0.018457780090026916
광진구,중곡3동,0.04866810655147588,0.00673866090712743,0.005298776097912167,0.03663066954643628
광진구,중곡4동,0.03061841352830651,0.0064700596356506825,0.0027121967159545787,0.021436157176701248
광진구,화양동,0.024195660974970827,0.0035721940415803385,0.0014288776166321354,0.019194589316758354
구로구,가리봉동,0.07418774473489258,0.01809715313789819,0.006032384379299397,0.050058207217694994
구로구,개봉1동,0.035459827629987006,0.0062435585296270295,0.0025989932635289547,0.02661727583683102
구로구,개봉2동,0.024117762040086005,0.004029651014178959,0.0011427368547671673,0.01894537417113988
구로구,개봉3동,0.029453373222941164,0.005705141584916162,0.001994480391474756,0.021753751246550244
구로구,고척1동,0.028422862588303538,0.0031903213109320296,0.0018644734934018354,0.02336806778396967
구로구,고척2동,0.030628240684914987,0.004926702382387901,0.002273862638025185,0.023427675664501903
구로구,구로1동,0.01271461716937355,0.0006496519721577726,0.0005104408352668213,0.011554524361948955
구로구,구로2동,0.049075500770416024,0.00820493066255778,0.0036979969183359015,0.03717257318952234
구로구,구로3동,0.023048297387059342,0.00272097955263895,0.00220079228522268,0.018126525549197713
구로구,구로4동,0.04424778761061947,0.008571560950748274,0.00301162952323588,0.03266459713663532
구로구,구로5동,0.02577089967167676,0.003068749896883404,0.001451881671643761,0.021250268103149592
구로구,수궁동,0.028890662410215484,0.003870710295291301,0.002274541101356744,0.02274541101356744
구로구,신도림동,0.013343915201571138,0.0007532855355725643,0.0004842549871537913,0.012106374678844782
구로구,오류1동,0.0313645717529626,0.006575679447453698,0.002980343922227216,0.021808548383281688
구로구,오류2동,0.023694276139863926,0.003971612000586716,0.0018729761139130532,0.017849688025364158
금천구,가산동,0.032563211686236715,0.006086581623595648,0.002282468108848368,0.0241941619537927
금천구,독산1동,0.02598160078475039,0.006760518571542194,0.0014581510644502771,0.017762931148757922
금천구,독산2동,0.04146184021053677,0.010129599284969463,0.0034261879934455535,0.027906052932121755
금천구,독산3동,0.04069917057624166,0.008234851634103372,0.0020191222756695765,0.030445196666468714
금천구,독산4동,0.03540792115349516,0.007848147472166453,0.0023726957473991605,0.02518707793392955
금천구,시흥1동,0.04151218800175157,0.007998832287257335,0.0022770398481973433,0.031236315866296892
금천구,시흥2동,0.03125,0.01060500695410292,0.002825104311543811,0.017819888734353268
금천구,시흥3동,0.03779622902612005,0.005102923369659228,0.003719079743988929,0.02897422591247189
금천구,시흥4동,0.0364479331634878,0.00849227661869678,0.002524730886639583,0.02543092565815144
금천구,시흥5동,0.054097404491105276,0.013220569651015845,0.004374453193350831,0.0365023816467386
노원구,공릉1동,0.034769580491837156,0.010797685472205,0.002815664393469725,0.02115623062616243
노원구,공릉2동,0.021122968474642647,0.0022028588212257686,0.0010524769923634227,0.017867632661053456
노원구,상계10동,0.02418856487067063,0.0016478827649118676,0.0011770591177941911,0.02136362298796457
노원구,상계1동,0.029515851560579995,0.005996559351191939,0.0025067584173015483,0.021012533792086507
노원구,상계2동,0.03224672494199808,0.0057181692484357055,0.002905954863959129,0.023622600829603244
노원구,상계3.4동,0.06413211896753714,0.01946260534371339,0.0054419712029023844,0.03922754242092136
노원구,상계5동,0.04669066952658189,0.008886165160104183,0.0033323119350390684,0.03447219243143864
노원구,상계6.7동,0.029642867273707203,0.0014466853884775764,0.0009360905454854906,0.027260091339744136
노원구,상계8동,0.020572450805008944,0.001260367539437307,0.0008944543828264759,0.018417628882745164
노원구,상계9동,0.030549715972626023,0.0018338775327637875,0.0013865903296506688,0.027329248110211566
노원구,월계1동,0.0359568860222427,0.0050999635716887735,0.0013714187755801744,0.02948550367497375
노원구,월계2동,0.05266327875023527,0.020063993977037457,0.006098249576510446,0.02650103519668737
노원구,월계3동,0.03800570239654774,0.011004084148878785,0.00265084380057024,0.024350774447098714
노원구,중계1동,0.016739061341243776,0.0028251580322774307,0.0011300632129109722,0.012783840096055373
노원구,중계2.3동,0.052052980132450334,0.019920529801324503,0.00752317880794702,0.024609271523178808
노원구,중계4동,0.04312631166255391,0.012361338530015451,0.005534927700006919,0.025230045432531538
노원구,중계본동,0.023875697151703942,0.003544048795956054,0.001977206170375483,0.018354442185372404
노원구,하계1동,0.039453353019949865,0.015657727569275144,0.0034680493081069943,0.02032757614256773
노원구,하계2동,0.025198300579728345,0.006404219250329629,0.002134739750109876,0.01665934157928884
도봉구,도봉1동,0.05341153991423937,0.009953564842587038,0.004576862405296718,0.03888111266635562
도봉구,도봉2동,0.038730425055928414,0.006361856823266219,0.0039149888143176735,0.02845357941834452
도봉구,방학1동,0.03545922189482095,0.006192878190081406,0.0029632589189099202,0.026303084785829628
도봉구,방학2동,0.04716937029591885,0.012061147211444065,0.005703333177504558,0.02940488990697022
도봉구,방학3동,0.022423827456350565,0.0015748031496062992,0.0011639849366655256,0.01968503937007874
도봉구,쌍문1동,0.036526327865091204,0.0063783411724217046,0.0026614661007227257,0.02748652059194677
도봉구,쌍문2동,0.03885282192871179,0.005571723503221153,0.003034599408004378,0.03024649901748626
도봉구,쌍문3동,0.03612759208130177,0.004758268225342184,0.0021735299300945777,0.029195793925865007
도봉구,쌍문4동,0.021500548737902823,0.0018457547640427017,0.00074827895839569,0.01890651501546443
도봉구,창1동,0.03116296575084682,0.00304855099736545,0.0013925479864508844,0.026721866767030485
도봉구,창2동,0.026501595899023116,0.0039655672695618534,0.0017087403681851888,0.020827288261276073
도봉구,창3동,0.043065571021298,0.003689418078148583,0.006037229582424954,0.03333892336072447
도봉구,창4동,0.025574094324314792,0.002081202158806307,0.0010582383858337154,0.022434653779674768
도봉구,창5동,0.025106868604808603,0.002475869939457243,0.0021663861970250874,0.020464612468326274
동대문구,답십리1동,0.03370701121033631,0.01223636709101273,0.0007220216606498195,0.02074862245867376
동대문구,답십리2동,0.039586678768414436,0.01752426167702297,0.0006632688682538574,0.021399148223137612
동대문구,용신동,0.05754369672647673,0.03246990149580445,0.0006301615203475839,0.024443633710324698
동대문구,이문1동,0.049846116709914914,0.018305071108160844,0.0008046185102488283,0.03073642709150524
동대문구,이문2동,0.03616035926463021,0.017214763530897695,0.001075922720681106,0.01786967301305141
동대문구,장안1동,0.02969686635098443,0.011595419546939151,0.0005771475792594147,0.017524299224785864
동대문구,장안2동,0.0300302252266892,0.010530078975592317,0.0004875036562774221,0.01901264259481946
동대문구,전농1동,0.06096010446376413,0.03632177588399024,0.0010996185698085976,0.023538710009965293
동대문구,전농2동,0.034063876094548765,0.014020347218707294,0.0008098395505390495,0.019233689325302426
동대문구,제기동,0.07088371338148178,0.03789661608374584,0.0011766615272255133,0.031810435770510424
동대문구,청량리동,0.07444733420026008,0.051179639606167567,0.0013003901170351106,0.021967304477057404
동대문구,회기동,0.04131082423038729,0.010625620655412116,0.0008937437934458789,0.029791459781529295
동대문구,휘경1동,0.044655098123702455,0.018175408359121,0.0010967918837400603,0.025382897880841394
동대문구,휘경2동,0.030678998420933905,0.0081619260504891,0.00045116174148432213,0.022065910628960482
동작구,노량진1동,0.03218880757236213,0.005704345645735061,0.00294620049834668,0.02353826142828039
동작구,노량진2동,0.056155673025358156,0.012027886309660615,0.005669194821113921,0.03845859189458362
동작구,대방동,0.031140560832430525,0.004786979415988511,0.0025446574790254717,0.023808923937416543
동작구,사당1동,0.016742042094277265,0.004522525656635937,0.0016524612976169769,0.010567055140024352
동작구,사당2동,0.027051852385497902,0.003458026403472435,0.002125245393800767,0.0214685805882247
동작구,사당3동,0.02255549367491447,0.0018298989577532024,0.0007558278303763226,0.019969766886784947
동작구,사당4동,0.03351764625571711,0.0057341798074953924,0.0014335449518738481,0.026349921496347874
동작구,사당5동,0.02812982998454405,0.0035548686244204018,0.002472952086553323,0.022102009273570325
동작구,상도1동,0.0271727268759003,0.000611113536164826,0.001462307390108691,0.025099305949626786
동작구,상도2동,0.027290012302874398,0.0036162994445065803,0.0021623233791895017,0.021511389479178317
동작구,상도3동,0.032623221444854966,0.004795220501532899,0.0033409323166417736,0.02448706862668029
동작구,상도4동,0.04030362969349631,0.005680377339351828,0.003313553447955233,0.031309698906189246
동작구,신대방1동,0.025839793281653745,0.0035968992248062016,0.0018604651162790699,0.020382428940568475
동작구,신대방2동,0.02471198015180918,0.0038320764450121593,0.002358200889238252,0.01852170281755877
동작구,흑석동,0.035081326398780935,0.004306489548481134,0.0017888495047537019,0.028985987345546096
마포구,공덕동,0.03662320746766099,0.005337692022832042,0.006384799070373255,0.024900716374455695
마포구,대흥동,0.046464557574690896,0.009152109825317905,0.0036960443525322303,0.033616403396840765
마포구,도화동,0.03138193393990021,0.006050617479059896,0.0016706928860090759,0.023660623574831237
마포구,망원1동,0.03460076943047983,0.008166348037480233,0.004106776180698152,0.022327645212301447
마포구,망원2동,0.027450980392156862,0.0027863777089783283,0.00108359133126935,0.023581011351909185
마포구,상암동,0.012686807870121492,0.0026725236917689342,0.0017816824611792896,0.008232601717173268
마포구,서강동,0.022048970641978315,0.0024363503471799245,0.0008121167823933081,0.018800503512405083
마포구,서교동,0.02574373096340802,0.0018358576375850128,0.0011682730420995535,0.022739600283723453
마포구,성산1동,0.026367063943925708,0.0046053796907816495,0.0015688656089475948,0.02019281864419646
마포구,성산2동,0.03347394203292965,0.005789284874874751,0.0030925667066638626,0.024592090451391036
마포구,신수동,0.02603223038047106,0.001954801182416325,0.0005721369314389244,0.02350529226661581
마포구,아현동,0.02046645433062776,0.0034110757217712937,0.001068529744169321,0.015986848864687146
마포구,연남동,0.028902809650809404,0.003101159833777833,0.006016250077528996,0.019785399739502572
마포구,염리동,0.04080509834487185,0.008619503920040347,0.001558846453624318,0.03062674797120719
마포구,용강동,0.02618921593445792,0.0030377649414309715,0.000920534830736658,0.022230916162290292
마포구,합정동,0.030067085163132796,0.0031791362448473745,0.0012932079640057116,0.02559474095427971
서대문구,남가좌1동,0.021445278089972965,0.0028553203122626894,0.0012150299201117828,0.017374927857598494
서대문구,남가좌2동,0.03797717004605278,0.007726389767990048,0.002706419014776175,0.027544361263286552
서대문구,북가좌1동,0.021736858605914934,0.002560351133869788,0.0012017974710001045,0.01797471000104504
서대문구,북가좌2동,0.03769440816811112,0.005342514543511813,0.002137005817404725,0.030214887807194585
서대문구,북아현동,0.03170020328197272,0.004242406387178505,0.0016498247061249743,0.02580797218866924
서대문구,신촌동,0.030973576374169847,0.0029390984880599126,0.0014130281192595733,0.02662144976685036
서대문구,연희동,0.03572642368710831,0.0037249010997974417,0.0012778857787626259,0.03072363680854824
서대문구,천연동,0.048330855521016354,0.01108257872685498,0.0031896202189485067,0.03405865657521287
서대문구,충현동,0.044913528551352284,0.007227464364585425,0.0021797114750336994,0.035506352711733156
서대문구,홍은1동,0.040881187687753055,0.008184944925769516,0.0025686795245766034,0.03012756323740694
서대문구,홍은2동,0.03267466478475653,0.004622441778405081,0.0016584333098094567,0.02639378969654199
서대문구,홍제1동,0.03712327276683712,0.004961375258404961,0.0018278750952018278,0.030334022413230334
서대문구,홍제2동,0.03666141300623587,0.006304392516960186,0.003426300280956623,0.026930720208319058
서대문구,홍제3동,0.0453391256462814,0.007770673356380212,0.004160675497904365,0.033407776791996815
서초구,내곡동,0.027131468720443183,0.002215916768004324,0.0005945142548304283,0.02432103769760843
서초구,반포1동,0.01957480127321316,0.0013617253059626548,0.0001021293979471991,0.01811094656930331
서초구,반포2동,0.016520675800454195,9.982281450425494e-05,,0.01642085298594994
서초구,반포3동,0.020541843525651103,0.00010480532411046481,,0.02043703820154064
서초구,반포4동,0.019104050671706594,0.0003575624457271288,,0.018746488225979466
서초구,반포본동,0.02103632435076848,,,0.02103632435076848
서초구,방배1동,0.023541123766579804,0.0024595203935232628,0.0002928000468480075,0.02078880332620853
서초구,방배2동,0.0306408985794516,0.0027667657746944167,0.000867195242814668,0.02700693756194252
서초구,방배3동,0.025358676779676504,0.0015991958329525725,0.0007310609522068902,0.023028419994517043
서초구,방배4동,0.02215651328580687,0.0010126377187297472,0.00012151652624756967,0.021022359040829552
서초구,방배본동,0.019974029040254988,0.0010860583166096092,0.00014165978042734033,0.018746310943218037
서초구,서초1동,0.02051502761638333,0.00219974655094087,0.0003825646175549339,0.017932716447887527
서초구,서초2동,0.023850694651481725,0.0008347743128018603,0.00035776041977222587,0.022658159918907638
서초구,서초3동,0.021304523424878836,0.0015481960150780828,0.00020193861066235866,0.019554388799138397
서초구,서초4동,0.014233827427112987,,,0.014233827427112987
서초구,양재1동,0.0211963589076723,0.004529692241005635,0.0006718682271348071,0.01599479843953186
서초구,양재2동,0.021737258953168043,0.0019800275482093664,0.0005165289256198347,0.01924070247933884
서초구,잠원동,0.020809146619248462,0.0010287007509515481,8.817435008156127e-05,0.01969227151821535
성동구,금호1가동,0.037416387959866224,0.008639910813823858,0.003274804905239688,0.025501672240802676
성동구,금호2.3가동,0.0295139615690543,0.002846736718717294,0.0012140494829823753,0.025453175367354627
성동구,금호4가동,0.03303519413316884,0.004729104554333299,0.0017134436791062678,0.026592645899729275
성동구,마장동,0.032372390543285647,0.004538185590180231,0.0016856117906383714,0.026148593162467045
성동구,사근동,0.028260675760007133,0.0025853615048586965,0.0018721583311045735,0.02380315592404386
성동구,성수1가1동,0.029069938505899316,0.003177685585665107,0.0011180745579192045,0.024774178362315002
성동구,성수1가2동,0.02907411623142216,0.003447266577774887,0.0016911119060782464,0.023935737747569026
성동구,성수2가1동,0.040927148532395895,0.006402012060933437,0.0022864328789047985,0.03223870359255766
성동구,성수2가3동,0.030667547918043624,0.0029081295439524124,0.0010575016523463319,0.02670191672174488
성동구,송정동,0.037895114942528736,0.007183908045977011,0.004220545977011494,0.02649066091954023
성동구,옥수동,0.025515764157679154,0.0027808049302919845,0.0018789222501972868,0.020856036977189883
성동구,왕십리2동,0.03454022988505747,0.0045402298850574715,0.0024712643678160917,0.027528735632183908
성동구,왕십리도선동,0.02489161309612797,0.009306323815219016,0.003737479443863059,0.011847809837045897
성동구,용답동,0.04761582685153872,0.010077781535339872,0.002705444707473791,0.03483260060872506
성동구,응봉동,0.02757941393745383,0.002339325289337602,0.002524008864811623,0.022716079783304605
성동구,행당1동,0.035304025602155974,0.006467913087417888,0.00269496378642412,0.026141148728313964
성동구,행당2동,0.026950268898422867,0.0035853123048723992,0.001812798356396157,0.02155215823715431
성북구,길음1동,0.017115638203396216,0.003014074652170403,0.001049543852095051,0.013052019699130762
성북구,길음2동,0.037484779961732474,0.007653504957383893,0.0022612628283179685,0.027570012176030615
성북구,돈암1동,0.03081938976377953,0.005905511811023622,0.0018454724409448819,0.023068405511811024
성북구,돈암2동,0.01794784284595772,0.002890927706731445,0.001003794342615085,0.01405312079661119
성북구,동선동,0.03368875515143586,0.005102374566625237,0.0030090926931379603,0.025577287891672663
성북구,보문동,0.03459262630860264,0.005826126536185708,0.002002730996813837,0.026763768775603096
성북구,삼선동,0.036021474340472204,0.005811156651080452,0.002424522311377937,0.027785795378013817
성북구,석관동,0.03819992712255557,0.007682497267095834,0.0021255921292360016,0.028391837726223734
성북구,성북동,0.03651247018639027,0.004357939989988516,0.0016489502664821412,0.030505579929919615
성북구,안암동,0.034437707279488125,0.00562795216240662,0.0018759840541355398,0.026933771062945967
성북구,월곡1동,0.030537146204825893,0.005968291164732159,0.001940610010618432,0.022628245029475302
성북구,월곡2동,0.03178434922550795,0.006739086702876685,0.002263126131563066,0.022782136391068197
성북구,장위1동,0.03644977279319347,0.007057913564729769,0.0023687518128202648,0.02702310741564343
성북구,장위2동,0.044851116625310175,0.009739454094292804,0.003101736972704715,0.032009925558312655
성북구,장위3동,0.03697903071434786,0.008439919951274688,0.0026972940050465502,0.025841816758026624
성북구,정릉1동,0.028047043048300135,0.004134424672458586,0.00100567086627371,0.02290694750956784
성북구,정릉2동,0.03289086784844157,0.005166764681172813,0.0017642611106443754,0.02595984205662438
성북구,정릉3동,0.050422318914768366,0.010621960583567954,0.0034553365753775276,0.03634502175582288
성북구,정릉4동,0.03404784797239975,0.005241030861753672,0.0014705050619308862,0.027336312048715193
성북구,종암동,0.03246190063189196,0.005600297360921819,0.0017841655309131458,0.025077437740056996
송파구,가락1동,0.013373860182370821,,0.0012158054711246201,0.0121580547112462
송파구,가락2동,0.01251509172826055,0.0006183927677493448,0.00017668364792838422,0.011720015312582821
송파구,가락본동,0.020701824598424623,0.0025831802222990303,0.0014553128012952284,0.016663331574830364
송파구,거여1동,0.029682194498493,0.006333218877570486,0.0017549883636641104,0.021593987257258404
송파구,거여2동,0.035435943839575004,0.006480049038208938,0.003619486850170758,0.025336407951195305
송파구,마천1동,0.04657974300831444,0.008928571428571428,0.002503779289493575,0.035147392290249435
송파구,마천2동,0.03499147453480614,0.012899399510712433,0.0053871055427879505,0.016704969481305756
송파구,문정1동,0.014945427971995003,0.0016501261167817826,0.0006129039862332336,0.012682397868979987
송파구,문정2동,0.01047930513063966,0.00028132362766817876,7.033090691704469e-05,0.010127650596054437
송파구,방이1동,0.017624637902119225,0.0015856075621283733,0.0009757584997713066,0.015063271840219546
송파구,방이2동,0.02681938254925289,0.003992659958460204,0.00213748462422617,0.020689237966566514
송파구,삼전동,0.026952771254470383,0.0034688646375343433,0.0011972187687065432,0.022286687848229497
송파구,석촌동,0.02653698366954851,0.0036023054755043226,0.0012007684918347744,0.021733909702209415
송파구,송파1동,0.02026723008001252,0.0026214370952911945,0.0005477629751354735,0.017098030009585853
송파구,송파2동,0.01458248667256341,0.0018168344051062608,0.0003346800219932586,0.01243097224546389
송파구,오금동,0.022869504751603185,0.0033995209765896625,0.0012361894460326045,0.018233794328980917
송파구,오륜동,0.011292966615492702,0.00010408264161744424,5.204132080872212e-05,0.011136842653066534
송파구,위례동,0.00875650583767056,0.0005275003516669011,0.0003516669011112674,0.007877338584892389
송파구,잠실2동,0.010448975090635899,5.5139710240822686e-05,5.5139710240822686e-05,0.010338695670154253
송파구,잠실3동,0.015627176244463633,0.00025070336221064653,0.00011142371653806512,0.015265049165714922
