자치구,행정동,전체세대수,1인세대비율,2인세대비율,3인세대비율,4인세대비율,5인세대비율,6인세대비율,7인세대비율,8인세대비율,9인세대비율,10세대이상비율
양천구,목4동,10063.416666666666,0.2708573132054223,0.18492725300386714,0.20713640993367066,0.2611853164515034,0.05992828810625948,0.011982345293596442,0.0027078278583317463,0.0009688558392196157,0.00019873965932710064,0.00010765064880217952
양천구,목5동,13573.916666666666,0.11921147789571913,0.14676432127794117,0.2609661912859836,0.3856170228440575,0.06948375254010448,0.012757310282588544,0.0033888523946048487,0.0010805036620479228,0.0005525302817290514,0.00017803753522380546
양천구,신월1동,10144.75,0.409817886098721,0.22656217912384893,0.17911563452360416,0.13936601033375226,0.034648463490968236,0.008000854300664547,0.0021768238087023664,0.00018893187773643183,0.00012321644200202075,0.0
양천구,신월2동,8705.333333333334,0.2690496247511104,0.2286146423648338,0.2239814672997396,0.19895849287792922,0.05886238321335579,0.014339868279981618,0.004240695359166794,0.0011104303875019144,0.00048820646347066927,0.0003541890029100934
양천구,신월3동,8231.916666666666,0.46462447992063416,0.21731472014415437,0.15714242329145703,0.11619408197766823,0.0346314649281759,0.007643015498618184,0.0017310670864419992,0.0003340655780852981,0.00014172479070285375,0.00024295678406203498
양천구,신월4동,6907.25,0.20511057222483622,0.22390724721608937,0.24360876856443112,0.23956712150276882,0.06570391014272443,0.017481631618951103,0.0033418992121804383,0.0010013633018446802,0.000277486216173827,0.0
양천구,신월5동,6396.583333333333,0.321161036490835,0.2228142628226006,0.20906994619523445,0.1853202881746766,0.04663948201513829,0.011581703774150262,0.00291822457301424,0.00018238903581339,0.00031266691853723994,0.0
양천구,신월6동,2600.8333333333335,0.2693047100288369,0.21589234219801345,0.2155078500480615,0.2238064722845242,0.057161166292854844,0.013489266260813843,0.0037487984620314,0.0008330663248958666,0.00025632809996795894,0.0
양천구,신월7동,9348.0,0.3023195692483241,0.2616424190557695,0.21627620881471973,0.1721847810583369,0.035435387248609326,0.009083939523605762,0.0021484096419911564,0.0007755669661959777,2.6743688489516474e-05,0.0001069747539580659
양천구,신정1동,7252.916666666667,0.19411730912851152,0.16411788361004193,0.22906876543919114,0.3240765209398518,0.07178721204113286,0.012799448497730797,0.0024472913195840752,0.0012408801057046015,6.893778365025564e-05,0.00027575113460102257
양천구,신정2동,7212.75,0.2149203378276894,0.1719062308643259,0.2086582787425046,0.31682321814379627,0.07318059454900466,0.011287881413700277,0.00168682772405347,0.0007509849456402436,0.0004390373528358347,0.0003466084364493432
양천구,신정3동,17911.416666666668,0.23398949459609092,0.21595630347497172,0.2232142441738742,0.24298282752620534,0.06736857776929984,0.012831666953572442,0.0023355680966981023,0.000944462796075129,0.00020936367400680198,0.0001674909392054416
양천구,신정4동,15877.916666666666,0.39903429816044295,0.22154459810533497,0.18402918099036922,0.14570551342273075,0.03813472590337733,0.008381662161807543,0.002172829139003333,0.0004985960584669483,0.00015220300732148948,0.00034639305114545887
양천구,신정6동,8168.083333333333,0.1210300254037565,0.16780762520787212,0.27186100370343924,0.35850923819337466,0.06483569176775458,0.012650866686391137,0.001693583766081394,0.0012854912923268413,0.0002040462368772764,0.00012242774212636585
양천구,신정7동,11235.583333333334,0.24213251055055737,0.21460093304753497,0.2287969026975309,0.2528870330126755,0.048832948890059104,0.0087890407707655,0.0024549978861800677,0.0012163735750257737,0.00021509044924236242,7.416912042840084e-05
영등포구,당산1동,9730.083333333334,0.48461386935706263,0.20174544582523274,0.15261945341338287,0.12022850095494213,0.029872988412226686,0.008102020366389462,0.0017557232295030017,0.0005652572348643811,0.0002398060996394344,0.00025693510675653684
영등포구,당산2동,15989.5,0.4829836246703566,0.17006994173259535,0.15661319407527857,0.14761249570030333,0.03249007160949373,0.007515348614194732,0.0019283488122413667,0.0006618927004179827,6.254104255917946e-05,6.254104255917946e-05
영등포구,대림1동,6714.583333333333,0.4498417623332299,0.21569965870307167,0.16033509152963077,0.13073533974557866,0.03282655910642259,0.0073596028544834005,0.0022587651256593235,0.00048402109835556936,0.00027303754266211604,0.00018616196090598822
영등포구,대림2동,6823.166666666667,0.4880065463250201,0.22866948386624,0.14202838369281126,0.10416717555387284,0.027736388285009402,0.006863870636801095,0.0017220743056742959,0.0005373848897139646,0.00023205256601284836,3.6639878844133954e-05
영등포구,대림3동,10641.0,0.36661654606396643,0.22561319424866083,0.18712996898787707,0.1690317326065846,0.03871816558594117,0.00958556526642233,0.0027174764276540427,0.0003132537668765467,0.000140964195094446,0.00013313285092253236
영등포구,도림동,9874.833333333334,0.4972742155985755,0.20830731320359835,0.14668602001721548,0.11034785397221894,0.028329592060625495,0.006903070094010025,0.0015443298621073773,0.0004303870107512363,8.43896099512228e-05,9.282857094634508e-05
영등포구,문래동,12703.666666666666,0.3048070110991577,0.20747290808428012,0.21729290755949726,0.21176300805541706,0.04517724541470966,0.010397260633412926,0.0023812022775576607,0.00041982629686967017,0.00018367400488048072,0.00010495657421741754
영등포구,신길1동,9398.333333333334,0.5594874977832949,0.18771945380386593,0.1266004610746586,0.0941922326653662,0.024968966128746228,0.004823550274871431,0.00155169356268842,0.0004433410179109771,0.0001064018442986345,0.0001064018442986345
영등포구,신길3동,7128.5,0.3933389446120034,0.20645998456898365,0.18226134530406116,0.16557948142432957,0.04256388674569218,0.006721844240256248,0.0022211311402585863,0.00047929671974001074,0.00018704262233756516,0.00018704262233756516
영등포구,신길4동,4707.166666666667,0.428247707396523,0.2201784512976667,0.17142300747087771,0.13576815494104733,0.035725666536840985,0.006178522111673688,0.0018588676840279007,0.0005842155578373401,3.540700350529334e-05,0.0
영등포구,신길5동,5029.083333333333,0.4275630085005551,0.22152811148486304,0.16948085303816138,0.13372218263765764,0.03668660624036853,0.008782249913006015,0.0015907471540539198,0.00014913254569255498,0.00011599197998309833,0.0003811165056587516
영등포구,신길6동,8364.5,0.42368541654213243,0.2109908940562297,0.17042261940343117,0.14530655348994762,0.039093789228286206,0.007442166298045311,0.0018231813019307789,0.000577838882579154,0.00015940382967700797,0.00049813696774065
영등포구,신길7동,6842.416666666667,0.3067507824964376,0.1959833879355491,0.2016831285242787,0.2293049483004299,0.05201622233859869,0.010656566271663278,0.002618470569608691,0.0007794517044416567,4.8715731527603545e-05,0.00015832612746471153
영등포구,양평1동,8233.583333333334,0.4625061992044776,0.21588413307288237,0.16274809469348095,0.1222432517231258,0.027893889861643872,0.00607269010050302,0.0020039877331659967,0.0004149671568677064,0.0002327864538526158,0.0
영등포구,양평2동,9592.75,0.38858339197136726,0.19874384300643716,0.1830462241449706,0.1787113531920808,0.039908611538227654,0.008409128421637869,0.0017982330405775194,0.00043435580690278253,0.0001389938582088904,0.00022586501958944688
영등포구,여의동,12049.5,0.2698106422119867,0.22056931822897216,0.2305489854350803,0.2155621948351937,0.04656486437888156,0.011909207850948173,0.003222816991023141,0.0010166396945931367,0.0003734594796464584,0.00042187089367470295
영등포구,영등포동,15373.666666666666,0.6727466880596692,0.13568114308015872,0.09143882396305371,0.07754602025107869,0.017009605169011947,0.004152121593200495,0.0008618633594241235,0.000319810932113354,3.794366991175387e-05,0.0002059799223780924
영등포구,영등포본동,10337.75,0.4090832144325409,0.19842325457667287,0.1818093879229039,0.1618179326578156,0.03888660491886532,0.007601589643136401,0.0014509927208531837,0.0005239695936414275,0.0001289771307425052,0.0002740764028278236
용산구,남영동,5446.583333333333,0.7657093896785447,0.10918159702565829,0.062439755810217414,0.044706926360562435,0.01340289784115424,0.0028305206628008385,0.001025107483284628,0.00015300111690815345,0.00015300111690815345,0.0003978029039611989
용산구,보광동,7788.0,0.510593220338983,0.21473206642698167,0.13912429378531074,0.10218712549221025,0.025723335045368945,0.005574815956171888,0.0017441362780345833,0.00029960623180962163,2.1400445129258687e-05,0.0
용산구,서빙고동,5322.666666666667,0.3185746492985972,0.2043931613226453,0.18197332164328656,0.2171687124248497,0.06109093186372745,0.012196267535070141,0.003663577154308617,0.000751503006012024,0.0,0.000187875751503006
용산구,용문동,5331.5,0.34649410734940134,0.23134514989527652,0.1952858795210854,0.17073056363124825,0.042295789177529776,0.010378567632623716,0.002344555941104755,0.0006564756635093314,0.00025008596705117383,0.00021882522116977712
용산구,용산2가동,5539.083333333333,0.5020686334983225,0.21778573470339557,0.14354059787269255,0.10195730340459463,0.026974980818125743,0.005837307617084657,0.0016398621913974937,0.00019557989438685703,0.0,0.0
용산구,원효로1동,7192.083333333333,0.45159608365679854,0.2139389374891374,0.16374485835119634,0.13103528184925556,0.030670297201784373,0.006198945599907306,0.0014251781472684087,0.0007067956665314872,0.0006372747812988819,4.6347256821736866e-05
용산구,원효로2동,6030.25,0.32766745436203587,0.21477827066318422,0.19847159459945,0.19131324019181076,0.04958335060735459,0.01192598427373105,0.0033857081657753274,0.0017550405594019044,0.0006080455481392424,0.0005113110291170902
용산구,이촌1동,10143.083333333334,0.21723341850357794,0.21547524174930371,0.2542290723563676,0.24065660507570838,0.05276994996590451,0.014320103190187072,0.00340954837861597,0.0013966824683487103,0.0003121996105720647,0.0001971787014139356
용산구,이촌2동,3858.25,0.32832242597032335,0.26127994125143095,0.20644074386055855,0.15097518304930993,0.03924490809736711,0.009762629862416035,0.0022894662951683624,0.0015983066588911208,4.319747726732759e-05,4.319747726732759e-05
용산구,이태원1동,3867.0833333333335,0.5780411593578278,0.1846352763710807,0.11778903135437992,0.08147828897748087,0.028035772007326796,0.00786553173149445,0.0017886003663398341,0.0003663398340696046,0.0,0.0
용산구,이태원2동,4931.916666666667,0.5273304834158458,0.20396059679299797,0.13645810452325835,0.09663247892131185,0.025378909484142405,0.008059746886774919,0.0013517395197945356,0.0005913860399101092,3.3793487994863384e-05,0.00020276092796918033
용산구,청파동,10593.416666666666,0.5589949732931617,0.18555549437150434,0.11960258336545497,0.09919682821878367,0.026203381030671564,0.00771705697721069,0.001699168508743638,0.0006607877534003037,8.653172961194453e-05,0.000283194751457273
용산구,한강로동,9335.083333333334,0.5585292043456138,0.18692923648244525,0.12919006257755242,0.09502682532739397,0.022460074450326276,0.005659653100757893,0.0016871836530650503,0.00021424554324635557,0.00017853795270529631,0.00012497656689370744
용산구,한남동,10935.5,0.5423086888269093,0.207916114184689,0.12737567250392454,0.08862572965723256,0.02428634569368875,0.006142075503330133,0.0020575190892048833,0.000464846905338881,0.0005181899928367854,0.0003048176428451679
용산구,효창동,3753.6666666666665,0.3537430068377586,0.22298197318177782,0.17871414616819112,0.17376343131160643,0.0516605985258858,0.013897522422520202,0.0037296865287274666,0.0007548175117662731,0.0004662108160909333,0.00028860669567533966
용산구,후암동,8527.5,0.459435160754422,0.1978989543633343,0.16293364604710253,0.13287403498485292,0.034955536010944976,0.008697351705267272,0.0018860549203557119,0.0005765660119222125,0.0002638522427440633,0.0004788429590540408
은평구,갈현1동,11132.666666666666,0.38444667345350025,0.23579256242888796,0.1857371698904126,0.14559255045212288,0.03744984729624529,0.00839870650937182,0.0018638840649140669,0.0003817593867896281,0.00029193364872148037,4.4912869034073896e-05
은평구,갈현2동,12499.416666666666,0.31868820544958765,0.23347756228624006,0.21294327068596533,0.17810164474342136,0.04404205529591381,0.009267099131292793,0.0023734440940577227,0.0008600401352063096,8.667071129986065e-05,0.00016000746701512738
은평구,구산동,12733.916666666666,0.2846728225801174,0.23431518189611733,0.2157231016903676,0.19724881713534068,0.05090080951788858,0.012126407821631208,0.0029972448906136497,0.001230310129771542,0.00014397246199454215,0.0006413318761575059
은평구,녹번동,14898.333333333334,0.403853898646381,0.22684304732072938,0.17913636872133348,0.1444848417048887,0.03481933102136704,0.008116120371406197,0.0022541671327889028,0.00033001454301375994,6.712160196890033e-05,9.50889361226088e-05
은평구,대조동,15719.0,0.4616811926119134,0.21868439468159553,0.15772843904404438,0.1221716818287847,0.029619144559662403,0.007586360455499714,0.002088767309201179,0.0003339907118773459,0.00010602879742137966,0.0
은평구,불광1동,17708.916666666668,0.34673681337555934,0.23313114391525924,0.2070943545389093,0.162766402989078,0.03853520119337245,0.008319725938439675,0.0027010874935884466,0.0005835101902525564,0.00011293745617791413,1.8822909362985687e-05
은평구,불광2동,13640.0,0.4067631964809384,0.23911290322580644,0.1764601661779081,0.13336999022482893,0.03380376344086022,0.00760019550342131,0.0018878299120234604,0.0006842619745845552,0.00024437927663734115,7.331378299120235e-05
은평구,수색동,5277.916666666667,0.36299044761979943,0.23836741138391093,0.18583721481013657,0.15999052656509039,0.03925159864214099,0.010120786295097496,0.0028420304728822925,0.0003789373963843057,0.00022104681455751164,0.0
은평구,신사1동,11392.0,0.30463629447565543,0.23676702949438203,0.21692123127340823,0.18419358614232212,0.04356127106741573,0.009729049625468165,0.0029845505617977527,0.000694932116104869,0.0003364934456928839,0.00017556179775280898
은평구,신사2동,9076.166666666666,0.325688157628955,0.23253208953853502,0.20133316194428633,0.18038085094661846,0.045007987953798415,0.011623850010099713,0.0026993774904970898,0.0005141671410470647,0.00011017867308151387,0.00011017867308151387
은평구,역촌동,20765.583333333332,0.3374212940482449,0.22909301047004862,0.2044408416169383,0.1720595376163283,0.04291556140569131,0.010349657084839899,0.0027890700558215317,0.0007504404322857934,0.00012841761408099138,5.216965572040275e-05
은평구,응암1동,11232.166666666666,0.39712581425370586,0.21491104417372725,0.1778522992002137,0.15790215601026814,0.03982609469826243,0.008813971777484308,0.0019883370676479755,0.0007567551526122891,0.00031902423100321997,0.0005045034350748595
은평구,응암2동,8360.75,0.2924179449610781,0.22157103130699998,0.22298637482681977,0.20048041942010786,0.04678607381714161,0.011671600434570262,0.0027110805450069274,0.000827278254542555,0.0003986883154421952,0.0001495081182908232
은평구,응암3동,12429.0,0.4442030734572371,0.2249309410786601,0.16469547027114007,0.12501676187411162,0.03105640035401078,0.0073752246091130964,0.002024834392683777,0.00037546598010030306,0.00015420924182691018,0.00016761874111620673
은평구,증산동,6931.0,0.34521233107295723,0.235632183908046,0.18710623767614099,0.17290674746308854,0.046229500312605205,0.009053527629490694,0.0031380753138075313,0.0006492569614774203,1.2023277064396672e-05,6.0116385321983364e-05
은평구,진관동,20017.5,0.2524957329003788,0.18908038799383872,0.20190250197743642,0.25358644519378876,0.07945547645809917,0.0185629241080721,0.0035802006577577957,0.0009824736688730695,0.00015403188876399816,0.00019982515299113275
종로구,가회동,2070.0,0.4460144927536232,0.2107487922705314,0.1577697262479871,0.13083735909822866,0.038607085346215785,0.010628019323671498,0.0036634460547504025,0.001247987117552335,8.051529790660224e-05,0.00040257648953301127
종로구,교남동,4518.583333333333,0.35202773730704684,0.2396031204470428,0.1890710584069491,0.17210408867085925,0.03513269276875127,0.007856444682145953,0.0030429891374508973,0.0010327720708924258,0.00012909650886155322,0.0
종로구,무악동,3011.0,0.23588508801062769,0.2160965349274881,0.22337540130632128,0.2503044392782021,0.05889516218310639,0.011098195505369201,0.0027122772058009517,0.0008856415365880659,0.00033211557622052476,0.0004151444702756559
종로구,부암동,4307.25,0.375587671948459,0.21568286029369088,0.17159053533770582,0.17060382688103393,0.045872269622922596,0.012904598835297078,0.005397875674734459,0.0011995279277187687,0.0006965000870625109,0.00046433339137500726
